Международная классификация болезней – Онкология (3 издание). Морфологические коды,Международная классификация болезней – Онкология (3 издание). Морфологические коды,Международная классификация болезней – Онкология (3 издание). Топографические коды,Международная классификация болезней – Онкология (3 издание). Топографические коды
700,9061/3,185,C38.3
702,9063/3,185,C38.3
701,9062/3,185,C38.3
699,9060/3,185,C38.3
700,9061/3,236,C48.0
702,9063/3,236,C48.0
701,9062/3,236,C48.0
699,9060/3,236,C48.0
700,9061/3,306,C62.0
702,9063/3,306,C62.0
701,9062/3,306,C62.0
699,9060/3,306,C62.0
700,9061/3,307,C62.1
702,9063/3,307,C62.1
701,9062/3,307,C62.1
699,9060/3,307,C62.1
700,9061/3,308,C62.9
702,9063/3,308,C62.9
701,9062/3,308,C62.9
699,9060/3,308,C62.9
793,9221/3,194,C40.0
784,9195/3,194,C40.0
783,9194/3,194,C40.0
781,9192/3,194,C40.0
782,9193/3,194,C40.0
793,9221/3,195,C40.1
784,9195/3,195,C40.1
783,9194/3,195,C40.1
781,9192/3,195,C40.1
782,9193/3,195,C40.1
793,9221/3,196,C40.2
784,9195/3,196,C40.2
783,9194/3,196,C40.2
781,9192/3,196,C40.2
782,9193/3,196,C40.2
793,9221/3,197,C40.3
784,9195/3,197,C40.3
783,9194/3,197,C40.3
781,9192/3,197,C40.3
782,9193/3,197,C40.3
793,9221/3,198,C40.8
784,9195/3,198,C40.8
783,9194/3,198,C40.8
781,9192/3,198,C40.8
782,9193/3,198,C40.8
793,9221/3,199,C40.9
784,9195/3,199,C40.9
783,9194/3,199,C40.9
781,9192/3,199,C40.9
782,9193/3,199,C40.9
539,8812/3,194,C40.0
539,8812/3,195,C40.1
539,8812/3,196,C40.2
539,8812/3,197,C40.3
539,8812/3,198,C40.8
539,8812/3,199,C40.9
539,8812/3,201,C41.0
539,8812/3,202,C41.1
539,8812/3,203,C41.2
539,8812/3,204,C41.3
539,8812/3,205,C41.4
539,8812/3,206,C41.8
539,8812/3,207,C41.9
775,9183/3,194,C40.0
803,9250/3,194,C40.0
773,9181/3,194,C40.0
774,9182/3,194,C40.0
776,9184/3,194,C40.0
778,9186/3,194,C40.0
779,9187/3,194,C40.0
802,9250/1,194,C40.0
777,9185/3,194,C40.0
775,9183/3,195,C40.1
803,9250/3,195,C40.1
773,9181/3,195,C40.1
774,9182/3,195,C40.1
776,9184/3,195,C40.1
778,9186/3,195,C40.1
779,9187/3,195,C40.1
802,9250/1,195,C40.1
777,9185/3,195,C40.1
775,9183/3,196,C40.2
803,9250/3,196,C40.2
773,9181/3,196,C40.2
774,9182/3,196,C40.2
776,9184/3,196,C40.2
778,9186/3,196,C40.2
779,9187/3,196,C40.2
802,9250/1,196,C40.2
777,9185/3,196,C40.2
775,9183/3,197,C40.3
803,9250/3,197,C40.3
773,9181/3,197,C40.3
774,9182/3,197,C40.3
776,9184/3,197,C40.3
778,9186/3,197,C40.3
779,9187/3,197,C40.3
802,9250/1,197,C40.3
777,9185/3,197,C40.3
775,9183/3,198,C40.8
803,9250/3,198,C40.8
773,9181/3,198,C40.8
774,9182/3,198,C40.8
776,9184/3,198,C40.8
778,9186/3,198,C40.8
779,9187/3,198,C40.8
802,9250/1,198,C40.8
777,9185/3,198,C40.8
775,9183/3,199,C40.9
803,9250/3,199,C40.9
773,9181/3,199,C40.9
774,9182/3,199,C40.9
776,9184/3,199,C40.9
778,9186/3,199,C40.9
779,9187/3,199,C40.9
802,9250/1,199,C40.9
777,9185/3,199,C40.9
775,9183/3,201,C41.0
803,9250/3,201,C41.0
773,9181/3,201,C41.0
774,9182/3,201,C41.0
776,9184/3,201,C41.0
778,9186/3,201,C41.0
779,9187/3,201,C41.0
802,9250/1,201,C41.0
777,9185/3,201,C41.0
775,9183/3,202,C41.1
803,9250/3,202,C41.1
773,9181/3,202,C41.1
774,9182/3,202,C41.1
776,9184/3,202,C41.1
778,9186/3,202,C41.1
779,9187/3,202,C41.1
802,9250/1,202,C41.1
777,9185/3,202,C41.1
775,9183/3,203,C41.2
803,9250/3,203,C41.2
773,9181/3,203,C41.2
774,9182/3,203,C41.2
776,9184/3,203,C41.2
778,9186/3,203,C41.2
779,9187/3,203,C41.2
802,9250/1,203,C41.2
777,9185/3,203,C41.2
775,9183/3,204,C41.3
803,9250/3,204,C41.3
773,9181/3,204,C41.3
774,9182/3,204,C41.3
776,9184/3,204,C41.3
778,9186/3,204,C41.3
779,9187/3,204,C41.3
802,9250/1,204,C41.3
777,9185/3,204,C41.3
775,9183/3,205,C41.4
803,9250/3,205,C41.4
773,9181/3,205,C41.4
774,9182/3,205,C41.4
776,9184/3,205,C41.4
778,9186/3,205,C41.4
779,9187/3,205,C41.4
802,9250/1,205,C41.4
777,9185/3,205,C41.4
775,9183/3,206,C41.8
803,9250/3,206,C41.8
773,9181/3,206,C41.8
774,9182/3,206,C41.8
776,9184/3,206,C41.8
778,9186/3,206,C41.8
779,9187/3,206,C41.8
802,9250/1,206,C41.8
777,9185/3,206,C41.8
775,9183/3,207,C41.9
803,9250/3,207,C41.9
773,9181/3,207,C41.9
774,9182/3,207,C41.9
776,9184/3,207,C41.9
778,9186/3,207,C41.9
779,9187/3,207,C41.9
802,9250/1,207,C41.9
777,9185/3,207,C41.9
1018,9731/3,194,C40.0
1018,9731/3,195,C40.1
1018,9731/3,196,C40.2
1018,9731/3,197,C40.3
1018,9731/3,198,C40.8
1018,9731/3,199,C40.9
1018,9731/3,201,C41.0
1018,9731/3,202,C41.1
1018,9731/3,203,C41.2
1018,9731/3,204,C41.3
1018,9731/3,205,C41.4
1018,9731/3,206,C41.8
1018,9731/3,207,C41.9
772,9180/3,194,C40.0
772,9180/3,195,C40.1
772,9180/3,196,C40.2
772,9180/3,197,C40.3
772,9180/3,198,C40.8
772,9180/3,199,C40.9
772,9180/3,201,C41.0
772,9180/3,202,C41.1
772,9180/3,203,C41.2
772,9180/3,204,C41.3
772,9180/3,205,C41.4
772,9180/3,206,C41.8
772,9180/3,207,C41.9
772,9180/3,236,C48.0
772,9180/3,241,C49.0
772,9180/3,242,C49.1
772,9180/3,243,C49.2
772,9180/3,244,C49.3
772,9180/3,245,C49.4
772,9180/3,246,C49.5
772,9180/3,247,C49.6
772,9180/3,248,C49.8
772,9180/3,249,C49.9
772,9180/3,251,C50.0
772,9180/3,252,C50.1
772,9180/3,253,C50.2
772,9180/3,254,C50.3
772,9180/3,255,C50.4
772,9180/3,256,C50.5
772,9180/3,257,C50.6
772,9180/3,258,C50.8
772,9180/3,259,C50.9
772,9180/3,409,C80.9
810,9261/3,194,C40.0
810,9261/3,196,C40.2
1041,9761/3,209,C42.0
1095,9895/3,210,C42.1
1096,9896/3,210,C42.1
1097,9897/3,210,C42.1
1099,9898/3,210,C42.1
1251,9912/3,210,C42.1
1100,9910/3,210,C42.1
1131,9986/3,210,C42.1
1092,9875/3,210,C42.1
1101,9911/3,210,C42.1
1094,9891/3,210,C42.1
1132,9987/3,210,C42.1
1250,9879/3,210,C42.1
1249,9878/3,210,C42.1
1102,9920/3,210,C42.1
1093,9876/3,210,C42.1
1129,9984/3,210,C42.1
1091,9874/3,210,C42.1
1090,9873/3,210,C42.1
1089,9872/3,210,C42.1
1248,9877/3,210,C42.1
1126,9980/3,210,C42.1
1114,9962/3,210,C42.1
1113,9961/3,210,C42.1
1112,9960/3,210,C42.1
1116,9964/3,210,C42.1
1117,9965/3,210,C42.1
1118,9966/3,210,C42.1
1119,9967/3,210,C42.1
1051,9800/3,210,C42.1
1109,9948/3,210,C42.1
1088,9871/3,210,C42.1
1104,9931/3,210,C42.1
1127,9982/3,210,C42.1
1128,9983/3,210,C42.1
1115,9963/3,210,C42.1
1111,9950/3,210,C42.1
1108,9946/3,210,C42.1
1130,9985/3,210,C42.1
1107,9945/3,210,C42.1
1105,9940/3,210,C42.1
1124,9975/3,210,C42.1
1075,9835/3,210,C42.1
1061,9813/3,210,C42.1
1020,9733/3,210,C42.1
1063,9815/3,210,C42.1
1064,9816/3,210,C42.1
1065,9817/3,210,C42.1
1066,9818/3,210,C42.1
1087,9870/3,210,C42.1
1077,9837/3,210,C42.1
1060,9812/3,210,C42.1
1074,9834/3,210,C42.1
1073,9833/3,210,C42.1
1072,9832/3,210,C42.1
1071,9831/3,210,C42.1
1068,9823/3,210,C42.1
1247,9823/1,210,C42.1
1067,9820/3,210,C42.1
1079,9840/3,210,C42.1
1059,9811/3,210,C42.1
1084,9866/3,210,C42.1
1083,9865/3,210,C42.1
1082,9863/3,210,C42.1
1081,9861/3,210,C42.1
1080,9860/3,210,C42.1
1133,9989/3,210,C42.1
1019,9732/3,210,C42.1
1062,9814/3,210,C42.1
1085,9867/3,210,C42.1
1086,9869/3,210,C42.1
1030,9742/3,210,C42.1
1246,9819/3,210,C42.1
1052,9801/3,210,C42.1
1053,9805/3,210,C42.1
1054,9806/3,210,C42.1
1055,9807/3,210,C42.1
1056,9808/3,210,C42.1
1057,9809/3,210,C42.1
1014,9727/3,210,C42.1
1014,9727/3,215,C44.0
1014,9727/3,216,C44.1
1014,9727/3,217,C44.2
1014,9727/3,218,C44.3
1014,9727/3,219,C44.4
1014,9727/3,220,C44.5
1014,9727/3,221,C44.6
1014,9727/3,222,C44.7
1014,9727/3,223,C44.8
1014,9727/3,224,C44.9
999,9701/3,210,C42.1
999,9701/3,215,C44.0
999,9701/3,216,C44.1
999,9701/3,217,C44.2
999,9701/3,218,C44.3
999,9701/3,219,C44.4
999,9701/3,220,C44.5
999,9701/3,221,C44.6
999,9701/3,222,C44.7
999,9701/3,223,C44.8
999,9701/3,224,C44.9
999,9701/3,400,C77.0
999,9701/3,401,C77.1
999,9701/3,402,C77.2
999,9701/3,403,C77.3
999,9701/3,404,C77.4
999,9701/3,405,C77.5
999,9701/3,406,C77.8
999,9701/3,407,C77.9
1070,9827/3,210,C42.1
1070,9827/3,400,C77.0
1070,9827/3,401,C77.1
1070,9827/3,402,C77.2
1070,9827/3,403,C77.3
1070,9827/3,404,C77.4
1070,9827/3,405,C77.5
1070,9827/3,406,C77.8
1070,9827/3,407,C77.9
991,9689/3,211,C42.2
509,8761/3,215,C44.0
496,8740/3,215,C44.0
509,8761/3,216,C44.1
496,8740/3,216,C44.1
509,8761/3,217,C44.2
496,8740/3,217,C44.2
509,8761/3,218,C44.3
496,8740/3,218,C44.3
509,8761/3,219,C44.4
496,8740/3,219,C44.4
509,8761/3,220,C44.5
496,8740/3,220,C44.5
509,8761/3,221,C44.6
496,8740/3,221,C44.6
509,8761/3,222,C44.7
496,8740/3,222,C44.7
509,8761/3,223,C44.8
496,8740/3,223,C44.8
509,8761/3,224,C44.9
496,8740/3,224,C44.9
520,8780/3,215,C44.0
520,8780/3,216,C44.1
520,8780/3,217,C44.2
520,8780/3,218,C44.3
520,8780/3,219,C44.4
520,8780/3,220,C44.5
520,8780/3,221,C44.6
520,8780/3,222,C44.7
520,8780/3,223,C44.8
520,8780/3,224,C44.9
1002,9708/3,215,C44.0
1002,9708/3,216,C44.1
1002,9708/3,217,C44.2
1002,9708/3,218,C44.3
1002,9708/3,219,C44.4
1002,9708/3,220,C44.5
1002,9708/3,221,C44.6
1002,9708/3,222,C44.7
1002,9708/3,223,C44.8
1002,9708/3,224,C44.9
1002,9708/3,241,C49.0
1002,9708/3,242,C49.1
1002,9708/3,243,C49.2
1002,9708/3,244,C49.3
1002,9708/3,245,C49.4
1002,9708/3,246,C49.5
1002,9708/3,247,C49.6
1002,9708/3,248,C49.8
1002,9708/3,249,C49.9
500,8742/3,215,C44.0
499,8742/2,215,C44.0
500,8742/3,216,C44.1
499,8742/2,216,C44.1
500,8742/3,217,C44.2
499,8742/2,217,C44.2
500,8742/3,218,C44.3
499,8742/2,218,C44.3
500,8742/3,219,C44.4
499,8742/2,219,C44.4
500,8742/3,220,C44.5
499,8742/2,220,C44.5
500,8742/3,221,C44.6
499,8742/2,221,C44.6
500,8742/3,222,C44.7
499,8742/2,222,C44.7
500,8742/3,223,C44.8
499,8742/2,223,C44.8
500,8742/3,224,C44.9
499,8742/2,224,C44.9
500,8742/3,262,C51.0
499,8742/2,262,C51.0
500,8742/3,263,C51.1
499,8742/2,263,C51.1
500,8742/3,264,C51.2
499,8742/2,264,C51.2
500,8742/3,265,C51.8
499,8742/2,265,C51.8
500,8742/3,266,C51.9
499,8742/2,266,C51.9
500,8742/3,298,C60.0
499,8742/2,298,C60.0
500,8742/3,299,C60.1
499,8742/2,299,C60.1
500,8742/3,300,C60.2
499,8742/2,300,C60.2
500,8742/3,301,C60.8
499,8742/2,301,C60.8
500,8742/3,302,C60.9
499,8742/2,302,C60.9
500,8742/3,312,C63.2
499,8742/2,312,C63.2
1201,8833/1,215,C44.0
1200,8832/1,215,C44.0
560,8832/3,215,C44.0
1201,8833/1,216,C44.1
1200,8832/1,216,C44.1
560,8832/3,216,C44.1
1201,8833/1,217,C44.2
1200,8832/1,217,C44.2
560,8832/3,217,C44.2
1201,8833/1,218,C44.3
1200,8832/1,218,C44.3
560,8832/3,218,C44.3
1201,8833/1,219,C44.4
1200,8832/1,219,C44.4
560,8832/3,219,C44.4
1201,8833/1,220,C44.5
1200,8832/1,220,C44.5
560,8832/3,220,C44.5
1201,8833/1,221,C44.6
1200,8832/1,221,C44.6
560,8832/3,221,C44.6
1201,8833/1,222,C44.7
1200,8832/1,222,C44.7
560,8832/3,222,C44.7
1201,8833/1,223,C44.8
1200,8832/1,223,C44.8
560,8832/3,223,C44.8
1201,8833/1,224,C44.9
1200,8832/1,224,C44.9
560,8832/3,224,C44.9
1201,8833/1,262,C51.0
1200,8832/1,262,C51.0
560,8832/3,262,C51.0
1201,8833/1,263,C51.1
1200,8832/1,263,C51.1
560,8832/3,263,C51.1
1201,8833/1,264,C51.2
1200,8832/1,264,C51.2
560,8832/3,264,C51.2
1201,8833/1,265,C51.8
1200,8832/1,265,C51.8
560,8832/3,265,C51.8
1201,8833/1,266,C51.9
1200,8832/1,266,C51.9
560,8832/3,266,C51.9
1201,8833/1,298,C60.0
1200,8832/1,298,C60.0
560,8832/3,298,C60.0
1201,8833/1,299,C60.1
1200,8832/1,299,C60.1
560,8832/3,299,C60.1
1201,8833/1,300,C60.2
1200,8832/1,300,C60.2
560,8832/3,300,C60.2
1201,8833/1,301,C60.8
1200,8832/1,301,C60.8
560,8832/3,301,C60.8
1201,8833/1,302,C60.9
1200,8832/1,302,C60.9
560,8832/3,302,C60.9
1201,8833/1,312,C63.2
1200,8832/1,312,C63.2
560,8832/3,312,C63.2
312,8420/3,217,C44.2
502,8744/3,221,C44.6
502,8744/3,222,C44.7
1165,8380/2,237,C48.1
277,8380/3,237,C48.1
280,8381/3,237,C48.1
281,8382/3,237,C48.1
282,8383/3,237,C48.1
1165,8380/2,238,C48.2
277,8380/3,238,C48.2
280,8381/3,238,C48.2
281,8382/3,238,C48.2
282,8383/3,238,C48.2
1165,8380/2,268,C52.9
277,8380/3,268,C52.9
280,8381/3,268,C52.9
281,8382/3,268,C52.9
282,8383/3,268,C52.9
1165,8380/2,270,C53.0
277,8380/3,270,C53.0
280,8381/3,270,C53.0
281,8382/3,270,C53.0
282,8383/3,270,C53.0
1165,8380/2,271,C53.1
277,8380/3,271,C53.1
280,8381/3,271,C53.1
281,8382/3,271,C53.1
282,8383/3,271,C53.1
1165,8380/2,272,C53.8
277,8380/3,272,C53.8
280,8381/3,272,C53.8
281,8382/3,272,C53.8
282,8383/3,272,C53.8
1165,8380/2,273,C53.9
277,8380/3,273,C53.9
280,8381/3,273,C53.9
281,8382/3,273,C53.9
282,8383/3,273,C53.9
1165,8380/2,275,C54.0
277,8380/3,275,C54.0
280,8381/3,275,C54.0
281,8382/3,275,C54.0
282,8383/3,275,C54.0
1165,8380/2,276,C54.1
277,8380/3,276,C54.1
280,8381/3,276,C54.1
281,8382/3,276,C54.1
282,8383/3,276,C54.1
1165,8380/2,277,C54.2
277,8380/3,277,C54.2
280,8381/3,277,C54.2
281,8382/3,277,C54.2
282,8383/3,277,C54.2
1165,8380/2,278,C54.3
277,8380/3,278,C54.3
280,8381/3,278,C54.3
281,8382/3,278,C54.3
282,8383/3,278,C54.3
1165,8380/2,279,C54.8
277,8380/3,279,C54.8
280,8381/3,279,C54.8
281,8382/3,279,C54.8
282,8383/3,279,C54.8
1165,8380/2,280,C54.9
277,8380/3,280,C54.9
280,8381/3,280,C54.9
281,8382/3,280,C54.9
282,8383/3,280,C54.9
1165,8380/2,282,C55.9
277,8380/3,282,C55.9
280,8381/3,282,C55.9
281,8382/3,282,C55.9
282,8383/3,282,C55.9
1165,8380/2,284,C56.9
277,8380/3,284,C56.9
280,8381/3,284,C56.9
281,8382/3,284,C56.9
282,8383/3,284,C56.9
1165,8380/2,286,C57.0
277,8380/3,286,C57.0
280,8381/3,286,C57.0
281,8382/3,286,C57.0
282,8383/3,286,C57.0
1165,8380/2,287,C57.1
277,8380/3,287,C57.1
280,8381/3,287,C57.1
281,8382/3,287,C57.1
282,8383/3,287,C57.1
1165,8380/2,288,C57.2
277,8380/3,288,C57.2
280,8381/3,288,C57.2
281,8382/3,288,C57.2
282,8383/3,288,C57.2
1165,8380/2,289,C57.3
277,8380/3,289,C57.3
280,8381/3,289,C57.3
281,8382/3,289,C57.3
282,8383/3,289,C57.3
1165,8380/2,290,C57.4
277,8380/3,290,C57.4
280,8381/3,290,C57.4
281,8382/3,290,C57.4
282,8383/3,290,C57.4
1165,8380/2,291,C57.7
277,8380/3,291,C57.7
280,8381/3,291,C57.7
281,8382/3,291,C57.7
282,8383/3,291,C57.7
1165,8380/2,292,C57.8
277,8380/3,292,C57.8
280,8381/3,292,C57.8
281,8382/3,292,C57.8
282,8383/3,292,C57.8
1165,8380/2,293,C57.9
277,8380/3,293,C57.9
280,8381/3,293,C57.9
281,8382/3,293,C57.9
282,8383/3,293,C57.9
1165,8380/2,409,C80.9
277,8380/3,409,C80.9
280,8381/3,409,C80.9
281,8382/3,409,C80.9
282,8383/3,409,C80.9
635,8951/3,237,C48.1
634,8950/3,237,C48.1
635,8951/3,238,C48.2
634,8950/3,238,C48.2
635,8951/3,268,C52.9
634,8950/3,268,C52.9
635,8951/3,270,C53.0
634,8950/3,270,C53.0
635,8951/3,271,C53.1
634,8950/3,271,C53.1
635,8951/3,272,C53.8
634,8950/3,272,C53.8
635,8951/3,273,C53.9
634,8950/3,273,C53.9
635,8951/3,275,C54.0
634,8950/3,275,C54.0
635,8951/3,276,C54.1
634,8950/3,276,C54.1
635,8951/3,277,C54.2
634,8950/3,277,C54.2
635,8951/3,278,C54.3
634,8950/3,278,C54.3
635,8951/3,279,C54.8
634,8950/3,279,C54.8
635,8951/3,280,C54.9
634,8950/3,280,C54.9
635,8951/3,282,C55.9
634,8950/3,282,C55.9
635,8951/3,284,C56.9
634,8950/3,284,C56.9
635,8951/3,286,C57.0
634,8950/3,286,C57.0
635,8951/3,287,C57.1
634,8950/3,287,C57.1
635,8951/3,288,C57.2
634,8950/3,288,C57.2
635,8951/3,289,C57.3
634,8950/3,289,C57.3
635,8951/3,290,C57.4
634,8950/3,290,C57.4
635,8951/3,291,C57.7
634,8950/3,291,C57.7
635,8951/3,292,C57.8
634,8950/3,292,C57.8
635,8951/3,293,C57.9
634,8950/3,293,C57.9
635,8951/3,409,C80.9
634,8950/3,409,C80.9
621,8931/3,237,C48.1
620,8930/3,237,C48.1
621,8931/3,238,C48.2
620,8930/3,238,C48.2
621,8931/3,268,C52.9
620,8930/3,268,C52.9
621,8931/3,270,C53.0
620,8930/3,270,C53.0
621,8931/3,271,C53.1
620,8930/3,271,C53.1
621,8931/3,272,C53.8
620,8930/3,272,C53.8
621,8931/3,273,C53.9
620,8930/3,273,C53.9
621,8931/3,275,C54.0
620,8930/3,275,C54.0
621,8931/3,276,C54.1
620,8930/3,276,C54.1
621,8931/3,277,C54.2
620,8930/3,277,C54.2
621,8931/3,278,C54.3
620,8930/3,278,C54.3
621,8931/3,279,C54.8
620,8930/3,279,C54.8
621,8931/3,280,C54.9
620,8930/3,280,C54.9
621,8931/3,282,C55.9
620,8930/3,282,C55.9
621,8931/3,284,C56.9
620,8930/3,284,C56.9
621,8931/3,286,C57.0
620,8930/3,286,C57.0
621,8931/3,287,C57.1
620,8930/3,287,C57.1
621,8931/3,288,C57.2
620,8930/3,288,C57.2
621,8931/3,289,C57.3
620,8930/3,289,C57.3
621,8931/3,290,C57.4
620,8930/3,290,C57.4
621,8931/3,291,C57.7
620,8930/3,291,C57.7
621,8931/3,292,C57.8
620,8930/3,292,C57.8
621,8931/3,293,C57.9
620,8930/3,293,C57.9
320,8441/3,237,C48.1
334,8460/3,237,C48.1
320,8441/3,238,C48.2
334,8460/3,238,C48.2
320,8441/3,275,C54.0
334,8460/3,275,C54.0
320,8441/3,276,C54.1
334,8460/3,276,C54.1
320,8441/3,277,C54.2
334,8460/3,277,C54.2
320,8441/3,278,C54.3
334,8460/3,278,C54.3
320,8441/3,279,C54.8
334,8460/3,279,C54.8
320,8441/3,280,C54.9
334,8460/3,280,C54.9
320,8441/3,284,C56.9
334,8460/3,284,C56.9
320,8441/3,286,C57.0
334,8460/3,286,C57.0
320,8441/3,287,C57.1
334,8460/3,287,C57.1
320,8441/3,288,C57.2
334,8460/3,288,C57.2
320,8441/3,289,C57.3
334,8460/3,289,C57.3
320,8441/3,290,C57.4
334,8460/3,290,C57.4
320,8441/3,291,C57.7
334,8460/3,291,C57.7
320,8441/3,292,C57.8
334,8460/3,292,C57.8
320,8441/3,293,C57.9
334,8460/3,293,C57.9
320,8441/3,409,C80.9
334,8460/3,409,C80.9
321,8442/1,237,C48.1
344,8472/1,237,C48.1
336,8461/3,237,C48.1
325,8450/3,237,C48.1
326,8451/1,237,C48.1
321,8442/1,238,C48.2
344,8472/1,238,C48.2
336,8461/3,238,C48.2
325,8450/3,238,C48.2
326,8451/1,238,C48.2
321,8442/1,284,C56.9
344,8472/1,284,C56.9
336,8461/3,284,C56.9
325,8450/3,284,C56.9
326,8451/1,284,C56.9
321,8442/1,286,C57.0
344,8472/1,286,C57.0
336,8461/3,286,C57.0
325,8450/3,286,C57.0
326,8451/1,286,C57.0
321,8442/1,287,C57.1
344,8472/1,287,C57.1
336,8461/3,287,C57.1
325,8450/3,287,C57.1
326,8451/1,287,C57.1
321,8442/1,288,C57.2
344,8472/1,288,C57.2
336,8461/3,288,C57.2
325,8450/3,288,C57.2
326,8451/1,288,C57.2
321,8442/1,289,C57.3
344,8472/1,289,C57.3
336,8461/3,289,C57.3
325,8450/3,289,C57.3
326,8451/1,289,C57.3
321,8442/1,290,C57.4
344,8472/1,290,C57.4
336,8461/3,290,C57.4
325,8450/3,290,C57.4
326,8451/1,290,C57.4
321,8442/1,291,C57.7
344,8472/1,291,C57.7
336,8461/3,291,C57.7
325,8450/3,291,C57.7
326,8451/1,291,C57.7
321,8442/1,292,C57.8
344,8472/1,292,C57.8
336,8461/3,292,C57.8
325,8450/3,292,C57.8
326,8451/1,292,C57.8
321,8442/1,293,C57.9
344,8472/1,293,C57.9
336,8461/3,293,C57.9
325,8450/3,293,C57.9
326,8451/1,293,C57.9
674,9015/3,409,C80.9
671,9014/3,409,C80.9
670,9014/1,409,C80.9
673,9015/1,409,C80.9
674,9015/3,237,C48.1
671,9014/3,237,C48.1
670,9014/1,237,C48.1
673,9015/1,237,C48.1
674,9015/3,238,C48.2
671,9014/3,238,C48.2
670,9014/1,238,C48.2
673,9015/1,238,C48.2
674,9015/3,284,C56.9
671,9014/3,284,C56.9
670,9014/1,284,C56.9
673,9015/1,284,C56.9
674,9015/3,286,C57.0
671,9014/3,286,C57.0
670,9014/1,286,C57.0
673,9015/1,286,C57.0
674,9015/3,287,C57.1
671,9014/3,287,C57.1
670,9014/1,287,C57.1
673,9015/1,287,C57.1
674,9015/3,288,C57.2
671,9014/3,288,C57.2
670,9014/1,288,C57.2
673,9015/1,288,C57.2
674,9015/3,289,C57.3
671,9014/3,289,C57.3
670,9014/1,289,C57.3
673,9015/1,289,C57.3
674,9015/3,290,C57.4
671,9014/3,290,C57.4
670,9014/1,290,C57.4
673,9015/1,290,C57.4
674,9015/3,291,C57.7
671,9014/3,291,C57.7
670,9014/1,291,C57.7
673,9015/1,291,C57.7
674,9015/3,292,C57.8
671,9014/3,292,C57.8
670,9014/1,292,C57.8
673,9015/1,292,C57.8
674,9015/3,293,C57.9
671,9014/3,293,C57.9
670,9014/1,293,C57.9
673,9015/1,293,C57.9
804,9251/1,241,C49.0
805,9251/3,241,C49.0
807,9252/3,241,C49.0
804,9251/1,242,C49.1
805,9251/3,242,C49.1
807,9252/3,242,C49.1
804,9251/1,243,C49.2
805,9251/3,243,C49.2
807,9252/3,243,C49.2
804,9251/1,244,C49.3
805,9251/3,244,C49.3
807,9252/3,244,C49.3
804,9251/1,245,C49.4
805,9251/3,245,C49.4
807,9252/3,245,C49.4
804,9251/1,246,C49.5
805,9251/3,246,C49.5
807,9252/3,246,C49.5
804,9251/1,247,C49.6
805,9251/3,247,C49.6
807,9252/3,247,C49.6
804,9251/1,248,C49.8
805,9251/3,248,C49.8
807,9252/3,248,C49.8
804,9251/1,249,C49.9
805,9251/3,249,C49.9
807,9252/3,249,C49.9
1004,9712/3,241,C49.0
1004,9712/3,242,C49.1
1004,9712/3,243,C49.2
1004,9712/3,244,C49.3
1004,9712/3,245,C49.4
1004,9712/3,246,C49.5
1004,9712/3,247,C49.6
1004,9712/3,248,C49.8
1004,9712/3,249,C49.9
686,9044/3,241,C49.0
686,9044/3,242,C49.1
686,9044/3,243,C49.2
686,9044/3,244,C49.3
686,9044/3,245,C49.4
686,9044/3,246,C49.5
686,9044/3,247,C49.6
686,9044/3,248,C49.8
686,9044/3,249,C49.9
686,9044/3,409,C80.9
233,8315/3,251,C50.0
232,8314/3,251,C50.0
233,8315/3,252,C50.1
232,8314/3,252,C50.1
233,8315/3,253,C50.2
232,8314/3,253,C50.2
233,8315/3,254,C50.3
232,8314/3,254,C50.3
233,8315/3,255,C50.4
232,8314/3,255,C50.4
233,8315/3,256,C50.5
232,8314/3,256,C50.5
233,8315/3,257,C50.6
232,8314/3,257,C50.6
233,8315/3,258,C50.8
232,8314/3,258,C50.8
233,8315/3,259,C50.9
232,8314/3,259,C50.9
384,8541/3,251,C50.0
369,8508/3,251,C50.0
371,8512/3,251,C50.0
372,8513/3,251,C50.0
375,8520/3,251,C50.0
386,8543/3,251,C50.0
377,8522/2,251,C50.0
379,8523/3,251,C50.0
378,8522/3,251,C50.0
373,8514/3,251,C50.0
383,8540/3,251,C50.0
382,8530/3,251,C50.0
380,8524/3,251,C50.0
1173,8507/3,251,C50.0
365,8504/3,251,C50.0
364,8504/2,251,C50.0
362,8503/3,251,C50.0
359,8502/3,251,C50.0
376,8521/3,251,C50.0
358,8501/3,251,C50.0
357,8501/2,251,C50.0
368,8507/2,251,C50.0
384,8541/3,252,C50.1
369,8508/3,252,C50.1
371,8512/3,252,C50.1
372,8513/3,252,C50.1
375,8520/3,252,C50.1
386,8543/3,252,C50.1
377,8522/2,252,C50.1
379,8523/3,252,C50.1
378,8522/3,252,C50.1
373,8514/3,252,C50.1
383,8540/3,252,C50.1
382,8530/3,252,C50.1
380,8524/3,252,C50.1
1173,8507/3,252,C50.1
365,8504/3,252,C50.1
364,8504/2,252,C50.1
362,8503/3,252,C50.1
359,8502/3,252,C50.1
376,8521/3,252,C50.1
358,8501/3,252,C50.1
357,8501/2,252,C50.1
368,8507/2,252,C50.1
384,8541/3,253,C50.2
369,8508/3,253,C50.2
371,8512/3,253,C50.2
372,8513/3,253,C50.2
375,8520/3,253,C50.2
386,8543/3,253,C50.2
377,8522/2,253,C50.2
379,8523/3,253,C50.2
378,8522/3,253,C50.2
373,8514/3,253,C50.2
383,8540/3,253,C50.2
382,8530/3,253,C50.2
